warning_id,project_id,canonical_project_id,warning_type,severity,trigger_value,trigger_description,recommended_action
705793-EXPENDITURE_PROGRESS_DIVERGENCE,705793,705793,EXPENDITURE_PROGRESS_DIVERGENCE,HIGH,50.79821443042231,Expenditure is unusually ahead of physical progress relative to the portfolio.,Review expenditure milestones against physical deliverables.
705794-PROGRESS_STAGNATION,705794,705794,PROGRESS_STAGNATION,HIGH,0.0,Physical progress has shown minimal recent movement.,Prioritise milestone-level review and identify implementation bottlenecks.
705799-PROGRESS_STAGNATION,705799,705799,PROGRESS_STAGNATION,HIGH,0.0,Physical progress has shown minimal recent movement.,Prioritise milestone-level review and identify implementation bottlenecks.
705933-COST_ESCALATION,705933,705933,COST_ESCALATION,HIGH,61.5669598861189,Cost escalation is high relative to the current portfolio.,Review revised-cost basis and mitigation plan.
705941-PROGRESS_STAGNATION,705941,705941,PROGRESS_STAGNATION,HIGH,0.0233333333333334,Physical progress has shown minimal recent movement.,Prioritise milestone-level review and identify implementation bottlenecks.
706757-PROGRESS_STAGNATION,706757,706757,PROGRESS_STAGNATION,HIGH,0.0,Physical progress has shown minimal recent movement.,Prioritise milestone-level review and identify implementation bottlenecks.
706759-PROGRESS_DETERIORATION,706759,706759,PROGRESS_DETERIORATION,CRITICAL,-1.1666666666666667,Recent physical progress is declining.,Escalate for a milestone and data-quality review.
706775-EXPENDITURE_PROGRESS_DIVERGENCE,706775,706775,EXPENDITURE_PROGRESS_DIVERGENCE,HIGH,284.0761019749784,Expenditure is unusually ahead of physical progress relative to the portfolio.,Review expenditure milestones against physical deliverables.
706775-ANOMALOUS_TRAJECTORY,706775,706775,ANOMALOUS_TRAJECTORY,HIGH,0.21289457312812365,Observed pattern is unusual relative to the current portfolio.,Review the underlying reporting and project milestones.
706776-PROGRESS_STAGNATION,706776,706776,PROGRESS_STAGNATION,HIGH,0.0666666666666676,Physical progress has shown minimal recent movement.,Prioritise milestone-level review and identify implementation bottlenecks.
706777-PROGRESS_STAGNATION,706777,706777,PROGRESS_STAGNATION,HIGH,0.0,Physical progress has shown minimal recent movement.,Prioritise milestone-level review and identify implementation bottlenecks.
706779-PROGRESS_STAGNATION,706779,706779,PROGRESS_STAGNATION,HIGH,0.0,Physical progress has shown minimal recent movement.,Prioritise milestone-level review and identify implementation bottlenecks.
706781-PROGRESS_STAGNATION,706781,706781,PROGRESS_STAGNATION,HIGH,0.0,Physical progress has shown minimal recent movement.,Prioritise milestone-level review and identify implementation bottlenecks.
706811-COST_ESCALATION,706811,706811,COST_ESCALATION,HIGH,86.687306501548,Cost escalation is high relative to the current portfolio.,Review revised-cost basis and mitigation plan.
706835-PROGRESS_STAGNATION,706835,706835,PROGRESS_STAGNATION,HIGH,0.0,Physical progress has shown minimal recent movement.,Prioritise milestone-level review and identify implementation bottlenecks.
706836-PROGRESS_STAGNATION,706836,706836,PROGRESS_STAGNATION,HIGH,0.0,Physical progress has shown minimal recent movement.,Prioritise milestone-level review and identify implementation bottlenecks.
706837-PROGRESS_STAGNATION,706837,706837,PROGRESS_STAGNATION,HIGH,0.1666666666666666,Physical progress has shown minimal recent movement.,Prioritise milestone-level review and identify implementation bottlenecks.
706860-PROGRESS_DETERIORATION,706860,706860,PROGRESS_DETERIORATION,CRITICAL,-6.233333333333334,Recent physical progress is declining.,Escalate for a milestone and data-quality review.
706865-PROGRESS_STAGNATION,706865,706865,PROGRESS_STAGNATION,HIGH,0.0,Physical progress has shown minimal recent movement.,Prioritise milestone-level review and identify implementation bottlenecks.
706866-PROGRESS_STAGNATION,706866,706866,PROGRESS_STAGNATION,HIGH,0.0,Physical progress has shown minimal recent movement.,Prioritise milestone-level review and identify implementation bottlenecks.
706898-PROGRESS_STAGNATION,706898,706898,PROGRESS_STAGNATION,HIGH,0.0,Physical progress has shown minimal recent movement.,Prioritise milestone-level review and identify implementation bottlenecks.
706922-PROGRESS_STAGNATION,706922,706922,PROGRESS_STAGNATION,HIGH,0.0,Physical progress has shown minimal recent movement.,Prioritise milestone-level review and identify implementation bottlenecks.
706940-PROGRESS_STAGNATION,706940,706940,PROGRESS_STAGNATION,HIGH,0.0,Physical progress has shown minimal recent movement.,Prioritise milestone-level review and identify implementation bottlenecks.
706942-PROGRESS_STAGNATION,706942,706942,PROGRESS_STAGNATION,HIGH,0.0,Physical progress has shown minimal recent movement.,Prioritise milestone-level review and identify implementation bottlenecks.
706950-PROGRESS_STAGNATION,706950,706950,PROGRESS_STAGNATION,HIGH,0.0166666666666657,Physical progress has shown minimal recent movement.,Prioritise milestone-level review and identify implementation bottlenecks.
706965-EXPENDITURE_PROGRESS_DIVERGENCE,706965,706965,EXPENDITURE_PROGRESS_DIVERGENCE,HIGH,60.0,Expenditure is unusually ahead of physical progress relative to the portfolio.,Review expenditure milestones against physical deliverables.
706966-EXPENDITURE_PROGRESS_DIVERGENCE,706966,706966,EXPENDITURE_PROGRESS_DIVERGENCE,HIGH,60.0,Expenditure is unusually ahead of physical progress relative to the portfolio.,Review expenditure milestones against physical deliverables.
706989-EXPENDITURE_PROGRESS_DIVERGENCE,706989,706989,EXPENDITURE_PROGRESS_DIVERGENCE,HIGH,90.0,Expenditure is unusually ahead of physical progress relative to the portfolio.,Review expenditure milestones against physical deliverables.
706989-ANOMALOUS_TRAJECTORY,706989,706989,ANOMALOUS_TRAJECTORY,MEDIUM,0.032359428200163354,Observed pattern is unusual relative to the current portfolio.,Review the underlying reporting and project milestones.
707016-EXPENDITURE_PROGRESS_DIVERGENCE,707016,707016,EXPENDITURE_PROGRESS_DIVERGENCE,HIGH,60.0,Expenditure is unusually ahead of physical progress relative to the portfolio.,Review expenditure milestones against physical deliverables.
707017-EXPENDITURE_PROGRESS_DIVERGENCE,707017,707017,EXPENDITURE_PROGRESS_DIVERGENCE,HIGH,60.0,Expenditure is unusually ahead of physical progress relative to the portfolio.,Review expenditure milestones against physical deliverables.
707018-EXPENDITURE_PROGRESS_DIVERGENCE,707018,707018,EXPENDITURE_PROGRESS_DIVERGENCE,HIGH,60.0,Expenditure is unusually ahead of physical progress relative to the portfolio.,Review expenditure milestones against physical deliverables.
707019-EXPENDITURE_PROGRESS_DIVERGENCE,707019,707019,EXPENDITURE_PROGRESS_DIVERGENCE,HIGH,60.0,Expenditure is unusually ahead of physical progress relative to the portfolio.,Review expenditure milestones against physical deliverables.
707020-PROGRESS_STAGNATION,707020,707020,PROGRESS_STAGNATION,HIGH,0.0,Physical progress has shown minimal recent movement.,Prioritise milestone-level review and identify implementation bottlenecks.
707020-COST_ESCALATION,707020,707020,COST_ESCALATION,HIGH,100.0,Cost escalation is high relative to the current portfolio.,Review revised-cost basis and mitigation plan.
707021-PROGRESS_STAGNATION,707021,707021,PROGRESS_STAGNATION,HIGH,0.0,Physical progress has shown minimal recent movement.,Prioritise milestone-level review and identify implementation bottlenecks.
707021-COST_ESCALATION,707021,707021,COST_ESCALATION,HIGH,101.92000000000002,Cost escalation is high relative to the current portfolio.,Review revised-cost basis and mitigation plan.
707022-PROGRESS_STAGNATION,707022,707022,PROGRESS_STAGNATION,HIGH,0.0,Physical progress has shown minimal recent movement.,Prioritise milestone-level review and identify implementation bottlenecks.
707022-COST_ESCALATION,707022,707022,COST_ESCALATION,HIGH,81.64000000000001,Cost escalation is high relative to the current portfolio.,Review revised-cost basis and mitigation plan.
707039-PROGRESS_STAGNATION,707039,707039,PROGRESS_STAGNATION,HIGH,0.0,Physical progress has shown minimal recent movement.,Prioritise milestone-level review and identify implementation bottlenecks.
707039-COST_ESCALATION,707039,707039,COST_ESCALATION,HIGH,154.08400000000003,Cost escalation is high relative to the current portfolio.,Review revised-cost basis and mitigation plan.
707039-ANOMALOUS_TRAJECTORY,707039,707039,ANOMALOUS_TRAJECTORY,MEDIUM,0.0070873469503881514,Observed pattern is unusual relative to the current portfolio.,Review the underlying reporting and project milestones.
707046-PROGRESS_DETERIORATION,707046,707046,PROGRESS_DETERIORATION,CRITICAL,-4.666666666666667,Recent physical progress is declining.,Escalate for a milestone and data-quality review.
707049-PROGRESS_STAGNATION,707049,707049,PROGRESS_STAGNATION,HIGH,0.1666666666666666,Physical progress has shown minimal recent movement.,Prioritise milestone-level review and identify implementation bottlenecks.
707049-COST_ESCALATION,707049,707049,COST_ESCALATION,HIGH,104.15384615384616,Cost escalation is high relative to the current portfolio.,Review revised-cost basis and mitigation plan.
707050-EXPENDITURE_PROGRESS_DIVERGENCE,707050,707050,EXPENDITURE_PROGRESS_DIVERGENCE,HIGH,70.31991340592589,Expenditure is unusually ahead of physical progress relative to the portfolio.,Review expenditure milestones against physical deliverables.
707050-COST_ESCALATION,707050,707050,COST_ESCALATION,HIGH,90.45538461538465,Cost escalation is high relative to the current portfolio.,Review revised-cost basis and mitigation plan.
707050-ANOMALOUS_TRAJECTORY,707050,707050,ANOMALOUS_TRAJECTORY,MEDIUM,0.04566928479656718,Observed pattern is unusual relative to the current portfolio.,Review the underlying reporting and project milestones.
707052-EXPENDITURE_PROGRESS_DIVERGENCE,707052,707052,EXPENDITURE_PROGRESS_DIVERGENCE,HIGH,53.230769230769226,Expenditure is unusually ahead of physical progress relative to the portfolio.,Review expenditure milestones against physical deliverables.
707057-EXPENDITURE_PROGRESS_DIVERGENCE,707057,707057,EXPENDITURE_PROGRESS_DIVERGENCE,HIGH,39.07692307692307,Expenditure is unusually ahead of physical progress relative to the portfolio.,Review expenditure milestones against physical deliverables.
707067-EXPENDITURE_PROGRESS_DIVERGENCE,707067,707067,EXPENDITURE_PROGRESS_DIVERGENCE,HIGH,47.69230769230769,Expenditure is unusually ahead of physical progress relative to the portfolio.,Review expenditure milestones against physical deliverables.
707069-PROGRESS_STAGNATION,707069,707069,PROGRESS_STAGNATION,HIGH,0.0,Physical progress has shown minimal recent movement.,Prioritise milestone-level review and identify implementation bottlenecks.
707069-COST_ESCALATION,707069,707069,COST_ESCALATION,HIGH,69.23076923076923,Cost escalation is high relative to the current portfolio.,Review revised-cost basis and mitigation plan.
707086-ANOMALOUS_TRAJECTORY,707086,707086,ANOMALOUS_TRAJECTORY,MEDIUM,0.03057678246359863,Observed pattern is unusual relative to the current portfolio.,Review the underlying reporting and project milestones.
707087-PROGRESS_DETERIORATION,707087,707087,PROGRESS_DETERIORATION,CRITICAL,-2.0,Recent physical progress is declining.,Escalate for a milestone and data-quality review.
707087-COST_ESCALATION,707087,707087,COST_ESCALATION,HIGH,136.58153846153846,Cost escalation is high relative to the current portfolio.,Review revised-cost basis and mitigation plan.
707215-EXPENDITURE_PROGRESS_DIVERGENCE,707215,707215,EXPENDITURE_PROGRESS_DIVERGENCE,HIGH,343.8422894875005,Expenditure is unusually ahead of physical progress relative to the portfolio.,Review expenditure milestones against physical deliverables.
707215-COST_ESCALATION,707215,707215,COST_ESCALATION,HIGH,116.06457242582896,Cost escalation is high relative to the current portfolio.,Review revised-cost basis and mitigation plan.
707215-ANOMALOUS_TRAJECTORY,707215,707215,ANOMALOUS_TRAJECTORY,HIGH,0.19615592904411794,Observed pattern is unusual relative to the current portfolio.,Review the underlying reporting and project milestones.
707267-DATA_QUALITY_REVIEW,707267,707267,DATA_QUALITY_REVIEW,LOW,32.9,Evidence is insufficient for a dependable risk assessment.,Validate project identity and missing monitoring fields.
707410-PROGRESS_STAGNATION,707410,707410,PROGRESS_STAGNATION,HIGH,0.0,Physical progress has shown minimal recent movement.,Prioritise milestone-level review and identify implementation bottlenecks.
707410-EXPENDITURE_PROGRESS_DIVERGENCE,707410,707410,EXPENDITURE_PROGRESS_DIVERGENCE,HIGH,26.02621231979029,Expenditure is unusually ahead of physical progress relative to the portfolio.,Review expenditure milestones against physical deliverables.
707414-DATA_QUALITY_REVIEW,707414,707414,DATA_QUALITY_REVIEW,LOW,24.3,Evidence is insufficient for a dependable risk assessment.,Validate project identity and missing monitoring fields.
708662-DATA_QUALITY_REVIEW,708662,708662,DATA_QUALITY_REVIEW,LOW,32.9,Evidence is insufficient for a dependable risk assessment.,Validate project identity and missing monitoring fields.
709747-PROGRESS_STAGNATION,709747,709747,PROGRESS_STAGNATION,HIGH,0.0,Physical progress has shown minimal recent movement.,Prioritise milestone-level review and identify implementation bottlenecks.
709747-EXPENDITURE_PROGRESS_DIVERGENCE,709747,709747,EXPENDITURE_PROGRESS_DIVERGENCE,HIGH,57.17197288934727,Expenditure is unusually ahead of physical progress relative to the portfolio.,Review expenditure milestones against physical deliverables.
709749-DATA_QUALITY_REVIEW,709749,709749,DATA_QUALITY_REVIEW,LOW,28.6,Evidence is insufficient for a dependable risk assessment.,Validate project identity and missing monitoring fields.
709754-EXPENDITURE_PROGRESS_DIVERGENCE,709754,709754,EXPENDITURE_PROGRESS_DIVERGENCE,HIGH,285.424865694551,Expenditure is unusually ahead of physical progress relative to the portfolio.,Review expenditure milestones against physical deliverables.
709754-ANOMALOUS_TRAJECTORY,709754,709754,ANOMALOUS_TRAJECTORY,MEDIUM,0.08726666518086423,Observed pattern is unusual relative to the current portfolio.,Review the underlying reporting and project milestones.
709766-DATA_QUALITY_REVIEW,709766,709766,DATA_QUALITY_REVIEW,LOW,28.6,Evidence is insufficient for a dependable risk assessment.,Validate project identity and missing monitoring fields.
709770-PROGRESS_STAGNATION,709770,709770,PROGRESS_STAGNATION,HIGH,0.0,Physical progress has shown minimal recent movement.,Prioritise milestone-level review and identify implementation bottlenecks.
